station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,state_abbr
EET,2024-04-07T16:53:00Z,69,41,36.06,NA,NA,0,30.11,1019.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,KEET 071653Z AUTO 10SM CLR 21/05 A3011 RMK AO2 SLP195 T02060050 $,NA,AL
EET,2024-04-07T17:53:00Z,72,44,36.54,0,0,0,30.08,1018.4,10,NA,FEW,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,KEET 071753Z AUTO 00000KT 10SM FEW110 22/07 A3008 RMK AO2 SLP184 T02220067 10222 20067 58014 $,NA,AL
EET,2024-04-07T18:53:00Z,74,43,32.87,NA,5,0,30.05,1017.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,KEET 071853Z AUTO VRB05KT 10SM CLR 23/06 A3005 RMK AO2 SLP172 T02330061 $,NA,AL
EET,2024-04-07T19:53:00Z,78,43,28.77,140,9,0,30.02,1016.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,KEET 071953Z AUTO 14009KT 10SM CLR 26/06 A3002 RMK AO2 SLP163 T02560061,NA,AL
EET,2024-04-07T20:53:00Z,79,43,27.84,160,8,0,30,1015.6,10,19,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,KEET 072053Z AUTO 16008G19KT 10SM CLR 26/06 A3000 RMK AO2 SLP156 T02610061 56026,NA,AL
EET,2024-04-07T21:53:00Z,79,43,27.84,170,8,0,30,1015.6,10,16,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,KEET 072153Z AUTO 17008G16KT 10SM CLR 26/06 A3000 RMK AO2 SLP156 T02610061,NA,AL
EET,2024-04-07T22:53:00Z,76,45,33.19,150,8,0,30,1015.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,KEET 072253Z AUTO 15008KT 10SM CLR 24/07 A3000 RMK AO2 SLP155 T02440072,NA,AL
EET,2024-04-07T23:53:00Z,72,46,39.42,140,3,0,30,1015.6,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,KEET 072353Z AUTO 14003KT 10SM CLR 22/08 A3000 RMK AO2 SLP156 T02220078 10267 20222 55001,NA,AL
EET,2024-04-08T00:53:00Z,70,47,43.82,0,0,0,30,1015.7,10,NA,OVC,NA,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,KEET 080053Z AUTO 00000KT 10SM OVC090 21/08 A3000 RMK AO2 SLP157 T02110083,NA,AL
EET,2024-04-08T01:53:00Z,64,49,58.13,0,0,0,30.02,1016.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,KEET 080153Z AUTO 00000KT 10SM CLR 18/09 A3002 RMK AO2 SLP162 T01780094,NA,AL
EET,2024-04-08T02:53:00Z,65,48,54.07,0,0,0,30.02,1016,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,KEET 080253Z AUTO 00000KT 10SM CLR 18/09 A3002 RMK AO2 SLP160 T01830089 50005,NA,AL
EET,2024-04-08T03:53:00Z,62,49,62.36,140,3,0,30.02,1016.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,KEET 080353Z AUTO 14003KT 10SM CLR 17/09 A3002 RMK AO2 SLP163 T01670094,NA,AL
EET,2024-04-08T04:53:00Z,65,48,54.07,160,4,0,30.04,1016.6,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,KEET 080453Z AUTO 16004KT 10SM CLR 18/09 A3004 RMK AO2 SLP166 T01830089,NA,AL
EET,2024-04-08T05:53:00Z,65,51,60.47,180,6,0,30.04,1016.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,KEET 080553Z AUTO 18006KT 10SM CLR 18/11 A3004 RMK AO2 SLP167 T01830106 10222 20156 402670056 51008,NA,AL
EET,2024-04-08T06:53:00Z,63,52,67.29,180,5,0,30.04,1016.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,KEET 080653Z AUTO 18005KT 10SM CLR 17/11 A3004 RMK AO2 SLP167 T01720111,NA,AL
EET,2024-04-08T07:53:00Z,61,52,72.22,180,5,0,30.04,1016.6,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,KEET 080753Z AUTO 18005KT 10SM CLR 16/11 A3004 RMK AO2 SLP166 T01610111,NA,AL
EET,2024-04-08T08:53:00Z,58,52,80.38,160,4,0,30.05,1017,10,NA,FEW,NA,NA,NA,7500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,KEET 080853Z AUTO 16004KT 10SM FEW075 14/11 A3005 RMK AO2 SLP170 T01440111 53003 TSNO,NA,AL
EET,2024-04-08T09:53:00Z,58,52,80.38,140,4,0,30.06,1017.5,10,NA,SCT,SCT,NA,NA,6500,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,KEET 080953Z AUTO 14004KT 10SM SCT065 SCT080 14/11 A3006 RMK AO2 SLP175 T01440111 TSNO,NA,AL
EET,2024-04-08T10:53:00Z,58,53,83.39,0,0,0,30.09,1018.6,10,NA,SCT,BKN,NA,NA,7000,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,KEET 081053Z AUTO 00000KT 10SM SCT070 BKN090 14/12 A3009 RMK AO2 SLP186 T01440117 TSNO,NA,AL
EET,2024-04-08T11:53:00Z,57,54,89.68,0,0,0,30.12,1019.5,10,NA,SCT,NA,NA,NA,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,KEET 081153Z AUTO 00000KT 10SM SCT065 14/12 A3012 RMK AO2 SLP195 T01390122 10183 20139 53023 TSNO,NA,AL
EET,2024-04-08T12:53:00Z,61,55,80.61,150,4,0,30.14,1020.2,10,NA,SCT,BKN,NA,NA,6500,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,KEET 081253Z AUTO 15004KT 10SM SCT065 BKN110 16/13 A3014 RMK AO2 SLP202 T01610128 TSNO,NA,AL
EET,2024-04-08T13:53:00Z,66,54,65.21,160,6,0,30.14,1020.1,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,KEET 081353Z AUTO 16006KT 10SM CLR 19/12 A3014 RMK AO2 SLP201 T01890122 TSNO,NA,AL
EET,2024-04-08T14:53:00Z,71,50,47.39,190,8,0,30.16,1020.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,KEET 081453Z AUTO 19008KT 10SM CLR 22/10 A3016 RMK AO2 SLP208 T02170100 51014 TSNO,NA,AL
EET,2024-04-08T15:53:00Z,73,49,42.67,170,8,0,30.14,1020.2,10,NA,FEW,NA,NA,NA,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,KEET 081553Z AUTO 17008KT 10SM FEW065 23/09 A3014 RMK AO2 SLP202 T02280094,NA,AL
EET,2024-04-08T16:53:00Z,76,48,37.17,160,11,0,30.13,1019.5,10,NA,FEW,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,KEET 081653Z AUTO 16011KT 10SM FEW100 24/09 A3013 RMK AO2 SLP195 T02440089,NA,AL
EET,2024-04-08T17:53:00Z,76,49,38.59,140,10,0,30.11,1018.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,KEET 081753Z AUTO 14010KT 10SM CLR 24/09 A3011 RMK AO2 SLP189 T02440094 10256 20139 58017,NA,AL
EET,2024-04-08T18:53:00Z,75,46,35.64,170,5,0,30.1,1018.8,10,NA,SCT,BKN,NA,NA,7000,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,KEET 081853Z AUTO 17005KT 10SM SCT070 BKN110 24/08 A3010 RMK AO2 SLP188 T02390078,NA,AL
EET,2024-04-08T19:53:00Z,72,49,44.13,160,3,1e-4,30.11,1019,10,NA,BKN,BKN,OVC,NA,7000,9000,11000,NA,-TSRA,NA,NA,NA,NA,NA,NA,72,KEET 081953Z AUTO 16003KT 10SM -TSRA BKN070 BKN090 OVC110 22/09 A3011 RMK AO2 RAB50 TSB48 SLP190 P0000 T02220094,NA,AL
EET,2024-04-08T20:09:00Z,66,55,67.64,340,3,0.03,30.11,NA,7,NA,FEW,BKN,OVC,NA,5500,7500,10000,NA,-RA,NA,NA,NA,NA,NA,NA,66,KEET 082009Z AUTO 34003KT 7SM -RA FEW055 BKN075 OVC100 19/13 A3011 RMK AO2 TSE03 P0003 T01890128,NA,AL
EET,2024-04-08T20:53:00Z,66,58,75.39,0,0,0.04,30.14,1020.1,9,NA,BKN,OVC,NA,NA,9000,11000,NA,NA,-RA,NA,NA,NA,NA,NA,NA,66,KEET 082053Z AUTO 00000KT 9SM -RA BKN090 OVC110 19/14 A3014 RMK AO2 LTG DSNT N RAE20B40 TSE03 SLP201 P0004 60004 T01890144 53009,NA,AL
EET,2024-04-08T21:53:00Z,69,60,73.02,0,0,1e-4,30.12,1019.5,10,NA,SCT,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,KEET 082153Z AUTO 00000KT 10SM SCT110 21/16 A3012 RMK AO2 RAE2055 SLP195 P0000 T02060156,NA,AL
EET,2024-04-08T22:53:00Z,67,58,72.82,0,0,1e-4,30.13,1019.9,10,NA,FEW,BKN,OVC,NA,6000,9500,11000,NA,NA,NA,NA,NA,NA,NA,NA,67,KEET 082253Z AUTO 00000KT 10SM FEW060 BKN095 OVC110 19/14 A3013 RMK AO2 RAB39E49 SLP199 P0000 T01940144,NA,AL
EET,2024-04-08T23:53:00Z,65,55,70.03,200,4,0.01,30.13,1019.9,8,NA,BKN,BKN,NA,NA,10000,12000,NA,NA,-RA,NA,NA,NA,NA,NA,NA,65,KEET 082353Z AUTO 20004KT 8SM -RA BKN100 BKN120 18/13 A3013 RMK AO2 RAB40 SLP199 P0001 60005 T01830128 10256 20183 56003,NA,AL
ADF,2024-04-04T00:56:00Z,58,27,30.32,310,8,0,29.85,1010.7,10,15,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,KADF 040056Z AUTO 31008G15KT 10SM CLR 14/M03 A2985 RMK AO2 SLP107 T01441028,NA,AR
ADF,2024-04-04T01:56:00Z,56,28,33.96,300,4,0,29.87,1011.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,KADF 040156Z AUTO 30004KT 10SM CLR 13/M02 A2987 RMK AO2 SLP112 T01331022,NA,AR
ADF,2024-04-04T02:56:00Z,52,31,44.42,250,3,0,29.89,1011.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,KADF 040256Z AUTO 25003KT 10SM CLR 11/M01 A2989 RMK AO2 SLP118 T01111006 53018,NA,AR
ADF,2024-04-04T03:56:00Z,46,38,73.47,290,3,0,29.9,1012.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.69,KADF 040356Z AUTO 29003KT 10SM CLR 08/03 A2990 RMK AO2 SLP123 T00780033,NA,AR
ADF,2024-04-04T04:56:00Z,43,38,82.37,0,0,0,29.89,1012.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,KADF 040456Z AUTO 00000KT 10SM CLR 06/03 A2989 RMK AO2 SLP122 T00610033,NA,AR
ADF,2024-04-04T05:56:00Z,40,38,92.49,0,0,0,29.9,1012.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,KADF 040556Z AUTO 00000KT 10SM CLR 04/03 A2990 RMK AO2 SLP123 T00440033 10161 20044 401830044 51003,NA,AR
ADF,2024-04-04T06:56:00Z,41,36,82.22,0,0,0,29.89,1012.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,KADF 040656Z AUTO 00000KT 10SM CLR 05/02 A2989 RMK AO2 SLP123 T00500022,NA,AR
ADF,2024-04-04T07:56:00Z,40,36,85.48,0,0,0,29.88,1011.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,KADF 040756Z AUTO 00000KT 10SM CLR 04/02 A2988 RMK AO2 SLP119 T00440022,NA,AR
ADF,2024-04-04T08:56:00Z,40,34,78.94,0,0,0,29.88,1011.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,KADF 040856Z AUTO 00000KT 10SM CLR 04/01 A2988 RMK AO2 SLP118 T00440011 58005,NA,AR
ADF,2024-04-04T09:56:00Z,39,35,85.42,170,3,0,29.89,1012.1,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.69,KADF 040956Z AUTO 17003KT 10SM CLR 04/02 A2989 RMK AO2 SLP121 T00390017,NA,AR
ADF,2024-04-04T10:56:00Z,39,33,78.86,0,0,0,29.9,1012.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,KADF 041056Z AUTO 00000KT 10SM CLR 04/01 A2990 RMK AO2 SLP123 T00390006,NA,AR
ADF,2024-04-04T11:56:00Z,38,34,85.35,0,0,0,29.9,1012.6,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,KADF 041156Z AUTO 00000KT 10SM CLR 03/01 A2990 RMK AO2 SLP126 T00330011 10050 20033 52008,NA,AR
ADF,2024-04-04T12:56:00Z,44,36,73.27,310,3,0,29.93,1013.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.41,KADF 041256Z AUTO 31003KT 10SM CLR 07/02 A2993 RMK AO2 SLP135 T00670022,NA,AR
ADF,2024-04-04T13:56:00Z,56,32,39.96,320,7,0,29.96,1014.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,KADF 041356Z AUTO 32007KT 10SM CLR 13/00 A2996 RMK AO2 SLP143 T01330000,NA,AR
ADF,2024-04-04T14:56:00Z,59,32,35.87,350,10,0,29.97,1014.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,KADF 041456Z AUTO 35010KT 10SM CLR 15/00 A2997 RMK AO2 SLP148 T01500000 51023,NA,AR
ADF,2024-04-04T15:56:00Z,62,31,30.96,320,9,0,29.98,1015.1,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,KADF 041556Z AUTO 32009KT 10SM CLR 17/M01 A2998 RMK AO2 SLP151 T01671006,NA,AR
ADF,2024-04-04T16:56:00Z,65,32,29.02,300,10,0,29.97,1014.8,10,16,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,KADF 041656Z AUTO 30010G16KT 10SM CLR 18/00 A2997 RMK AO2 SLP148 T01830000,NA,AR
ADF,2024-04-04T17:56:00Z,68,31,25.12,270,13,0,29.95,1014.1,10,20,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,KADF 041756Z AUTO 27013G20KT 10SM CLR 20/M01 A2995 RMK AO2 SLP141 T02001006 10200 20033 58007,NA,AR
ADF,2024-04-04T18:56:00Z,70,27,19.92,310,12,0,29.92,1013.1,10,18,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,KADF 041856Z AUTO 31012G18KT 10SM CLR 21/M03 A2992 RMK AO2 SLP131 T02111028,NA,AR
ADF,2024-04-04T19:56:00Z,72,27,18.61,310,9,0,29.9,1012.4,10,20,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,KADF 041956Z AUTO 31009G20KT 10SM CLR 22/M03 A2990 RMK AO2 SLP124 T02221028,NA,AR
ADF,2024-04-05T17:56:00Z,67,38,34.37,NA,4,0,30.11,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,KADF 051756Z AUTO VRB04KT 10SM CLR 19/03 A3011 RMK AO2 SLPNO 6//// T01940033,NA,AR
ADF,2024-04-05T18:56:00Z,69,38,32.08,0,0,0,30.08,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,KADF 051856Z AUTO 00000KT 10SM CLR 21/03 A3008 RMK AO2 SLPNO T02060033,NA,AR
ADF,2024-04-05T19:56:00Z,71,38,29.96,0,0,0,30.06,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,KADF 051956Z AUTO 00000KT 10SM CLR 22/03 A3006 RMK AO2 SLPNO T02170033,NA,AR
ADF,2024-04-05T20:56:00Z,72,39,30.12,NA,3,0,30.04,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,KADF 052056Z AUTO VRB03KT 10SM CLR 22/04 A3004 RMK AO2 SLPNO T02220039 56023,NA,AR
ADF,2024-04-05T21:56:00Z,74,42,31.63,NA,3,0,30.03,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,KADF 052156Z AUTO VRB03KT 10SM CLR 23/06 A3003 RMK AO2 SLPNO T02330056,NA,AR
ADF,2024-04-05T22:56:00Z,74,41,30.43,0,0,0,30.02,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,KADF 052256Z AUTO 00000KT 10SM CLR 23/05 A3002 RMK AO2 SLPNO T02330050,NA,AR
ADF,2024-04-05T23:56:00Z,71,49,45.66,0,0,0,30.02,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,KADF 052356Z AUTO 00000KT 10SM CLR 22/09 A3002 RMK AO2 SLPNO T02170094 10244 20194 56009,NA,AR
ADF,2024-04-06T00:56:00Z,63,49,60.2,0,0,0,30.02,NA,8,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,KADF 060056Z AUTO 00000KT 8SM CLR 17/09 A3002 RMK AO2 SLPNO T01720094,NA,AR
ADF,2024-04-06T01:56:00Z,58,49,71.91,0,0,0,30.04,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,KADF 060156Z AUTO 00000KT 10SM CLR 14/09 A3004 RMK AO2 SLPNO T01440094,NA,AR
ADF,2024-04-06T02:56:00Z,56,49,77.29,0,0,0,30.07,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,KADF 060256Z AUTO 00000KT 10SM CLR 13/09 A3007 RMK AO2 SLPNO T01330094 53017,NA,AR
ADF,2024-04-06T03:56:00Z,58,44,59.54,50,3,0,30.09,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,KADF 060356Z AUTO 05003KT 10SM CLR 14/07 A3009 RMK AO2 SLPNO T01440067,NA,AR
ADF,2024-04-06T04:56:00Z,58,43,57.3,60,3,0,30.09,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,KADF 060456Z AUTO 06003KT 10SM CLR 14/06 A3009 RMK AO2 SLPNO T01440061,NA,AR
ADF,2024-04-06T05:56:00Z,56,42,59.26,40,3,0,30.1,1019,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,KADF 060556Z AUTO 04003KT 10SM CLR 13/06 A3010 RMK AO2 SLP190 T01330056 10222 20128 402440128 51009,NA,AR
ADF,2024-04-06T06:56:00Z,54,42,63.74,0,0,0,30.1,1019,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,KADF 060656Z AUTO 00000KT 10SM CLR 12/06 A3010 RMK AO2 SLP190 T01220056,NA,AR
ADF,2024-04-06T07:56:00Z,55,43,63.86,0,0,0,30.09,1018.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,KADF 060756Z AUTO 00000KT 10SM CLR 13/06 A3009 RMK AO2 SLP188 T01280061,NA,AR
ADF,2024-04-06T08:56:00Z,51,44,76.85,NA,NA,0,30.09,1018.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,KADF 060856Z AUTO 10SM CLR 11/07 A3009 RMK AO2 SLP189 T01060067 55001,NA,AR
ADF,2024-04-06T09:56:00Z,52,43,71.28,30,4,0,30.09,1018.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,KADF 060956Z AUTO 03004KT 10SM CLR 11/06 A3009 RMK AO2 SLP187 T01110061,NA,AR
ADF,2024-04-06T10:56:00Z,51,42,71.18,40,4,0,30.09,1018.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,KADF 061056Z AUTO 04004KT 10SM CLR 11/06 A3009 RMK AO2 SLP187 T01060056,NA,AR
ADF,2024-04-06T11:56:00Z,51,42,71.18,50,3,0,30.11,1019.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,KADF 061156Z AUTO 05003KT 10SM CLR 11/06 A3011 RMK AO2 SLP193 7//// T01060056 10133 20094 53004,NA,AR
ADF,2024-04-06T12:56:00Z,52,43,71.28,40,3,0,30.11,1019.4,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,KADF 061256Z AUTO 04003KT 10SM CLR 11/06 A3011 RMK AO2 SLP194 T01110061,NA,AR
ADF,2024-04-06T13:56:00Z,54,45,71.5,0,0,0,30.11,1019.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,KADF 061356Z AUTO 00000KT 10SM CLR 12/07 A3011 RMK AO2 SLP195 T01220072,NA,AR
ADF,2024-04-06T14:56:00Z,56,43,61.59,80,5,0,30.12,1019.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,KADF 061456Z AUTO 08005KT 10SM CLR 13/06 A3012 RMK AO2 SLP199 T01330061 53006,NA,AR
ADF,2024-04-06T15:56:00Z,60,46,59.8,0,0,0,30.12,1019.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,KADF 061556Z AUTO 00000KT 10SM CLR 16/08 A3012 RMK AO2 SLP197 T01560078,NA,AR
ADF,2024-04-06T16:56:00Z,65,46,50.14,100,5,0,30.1,1019,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,KADF 061656Z AUTO 10005KT 10SM CLR 18/08 A3010 RMK AO2 SLP190 T01830078,NA,AR
ADF,2024-04-06T17:56:00Z,69,46,43.67,NA,6,0,30.06,1017.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,KADF 061756Z AUTO VRB06KT 10SM CLR 21/08 A3006 RMK AO2 SLP179 T02060078 10206 20100 58020,NA,AR
ADF,2024-04-06T18:56:00Z,72,48,42.51,NA,4,0,30.02,1016.4,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,KADF 061856Z AUTO VRB04KT 10SM CLR 22/09 A3002 RMK AO2 SLP164 T02220089,NA,AR
ADF,2024-04-06T19:56:00Z,77,50,38.74,120,5,0,29.97,1014.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,KADF 061956Z AUTO 12005KT 10SM CLR 25/10 A2997 RMK AO2 SLP145 T02500100,NA,AR
ADF,2024-04-06T20:56:00Z,76,49,38.59,NA,4,0,29.93,1013.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,KADF 062056Z AUTO VRB04KT 10SM CLR 24/09 A2993 RMK AO2 SLP135 T02440094 56044,NA,AR
ADF,2024-04-06T21:56:00Z,76,51,41.57,NA,5,0,29.91,1012.6,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,KADF 062156Z AUTO VRB05KT 10SM CLR 24/11 A2991 RMK AO2 SLP126 T02440106,NA,AR
ADF,2024-04-06T22:56:00Z,75,50,41.41,130,7,0,29.89,1012,10,14,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,KADF 062256Z AUTO 13007G14KT 10SM CLR 24/10 A2989 RMK AO2 SLP120 T02390100,NA,AR
ADF,2024-04-06T23:56:00Z,72,50,45.81,NA,4,0,29.88,1011.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,KADF 062356Z AUTO VRB04KT 10SM CLR 22/10 A2988 RMK AO2 SLP118 T02220100 10250 20206 56017,NA,AR
ADF,2024-04-07T00:56:00Z,65,51,60.47,0,0,0,29.88,1011.6,9,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,KADF 070056Z AUTO 00000KT 9SM CLR 18/11 A2988 RMK AO2 SLP116 T01830106,NA,AR
ADF,2024-04-07T01:56:00Z,63,49,60.2,0,0,0,29.89,1011.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,KADF 070156Z AUTO 00000KT 10SM CLR 17/09 A2989 RMK AO2 SLP119 T01720094,NA,AR
ADF,2024-04-07T02:56:00Z,62,49,62.36,0,0,0,29.89,1012,10,NA,BKN,NA,NA,NA,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,KADF 070256Z AUTO 00000KT 10SM BKN095 17/09 A2989 RMK AO2 SLP120 T01670094 53002,NA,AR
ADF,2024-04-07T03:56:00Z,61,51,69.6,0,0,0,29.88,1011.8,10,NA,OVC,NA,NA,NA,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,KADF 070356Z AUTO 00000KT 10SM OVC095 16/11 A2988 RMK AO2 SLP118 T01610106,NA,AR
ADF,2024-04-07T04:56:00Z,62,52,69.71,NA,3,0,29.88,1011.5,10,NA,OVC,NA,NA,NA,8500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,KADF 070456Z AUTO VRB03KT 10SM OVC085 17/11 A2988 RMK AO2 SLP115 T01670111,NA,AR
